2826	Egyptian Royale Face washer - Carrara White	ACESHOPI90	021100001429	ZZW6492	ABC339299547	0.05	14.90	11.84		10			0	5.50	1	100			f	17	1	17	0.08	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Face Washer	""	5ee61c610351c97df2d38738/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.954943	13702	13702	13702	13701	13701	13701	13701	1274	1402	1855	51092	1101	2569
2843	Egyptian Royale 7 Piece Pack - Porcini	ACESHOPI76	021100001392	ZZW3566	ABC961521763	0.05	99.90	79.36		7			0	5.50	1	100			f	25	17	34	2.34	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Towel Set	""	5ee61cb20351c97df2d38758/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:02.618069	13702	13702	13702	13701	13701	13701	13701	1271	1402	1855	51092	1101	2574
2850	Egyptian Royale Hand Towel - Cielo Blue	ACESHOPI86	021100001424	ZZW7249	ABC517077323	0.05	19.90	15.81		10			0	5.50	1	100			f	22	1	34	0.22	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Hand Towel	""	5ee61cd30351c97df2d38767/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:02.825944	13702	13702	13702	13701	13701	13701	13701	1276	1402	1855	51092	1101	2577
2905	Riviera 6 Piece Set - Denim Blue	ACESHOPI108	021100003697	ZZW5238	ABC460700445	0.05	95.90	76.18		6			0	5.50	1	100			f	25	15	35	1.88	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Riveira;Towel Set	""	5ee61cec0351c97df2d38771/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:03.049943	13702	13702	13702	13701	13701	13701	13701	1284	1402	1851	51092	1101	2576
2909	Amalfitana Bath Towel - Porcini	ACESHOPI123	021100003714	ZZW794	ABC1127367105	0.05	25.00	19.86		10			0	5.50	1	100			f	25	6	35	0.58	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.311	2020-06-14 04:48:51.311	0		Canningvale Australia;Amalfitana;Bath Towel	""	5ee61cfa0351c97df2d38779/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:03.255946	13702	13702	13702	13701	13701	13701	13701	1271	1402	1851	51092	1101	2580
2713	Luxury Cotton Velour Beach Towel - Azura	ACESHOPI05	021000003755	ZZW9751	ABC177890009	0.05	29.90	23.75		10			0	5.50	1	100			f	29	5	45	0.76	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.308	2020-06-14 04:48:51.308	0		Canningvale Australia;Luxury Cotton Velour;Beach Towel	""	5ee61b360351c97df2d386b3/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:48:59.795521	13702	13702	13702	13701	13701	13701	13701	1255	1402	1852	51092	1101	2551
2913	Amalfitana Bath Towel - Carrara White	ACESHOPI119	021100003710	ZZW3220	ABC949589329	0.05	25.00	19.86		10			0	5.50	1	100			f	25	21	35	0.58	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.311	2020-06-14 04:48:51.311	0		Canningvale Australia;Amalfitana;Bath Towel	""	5ee61d0f0351c97df2d38781/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:03.423943	13702	13702	13702	13701	13701	13701	13701	1274	1402	1851	51092	1101	2580
2810	Royal Splendour Face Washer - Silver	ACESHOPI54	021100001156	ZZW407	ABC1939299531	0.05	12.90	10.25		10			0	5.50	1	100			f	17	1	17	0.08	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Face Washer	""	5ee61c2d0351c97df2d38718/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.524943	13702	13702	13702	13701	13701	13701	13701	1266	1402	1851	51092	1101	2565
2818	Egyptian Royale Bath towel - Cielo Blue	ACESHOPI79	021100001401	ZZW3410	ABC828188431	0.05	34.90	27.72		10			0	5.50	1	100			f	25	4	34	0.64	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c480351c97df2d38728/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.746943	13702	13702	13702	13701	13701	13701	13701	1276	1402	1855	51092	1101	2571
2824	Egyptian Royale Face washer - Carbone Grey	ACESHOPI93	021100001432	ZZW5496	ABC205966215	0.05	14.90	11.84		10			0	5.50	1	100			f	17	1	17	0.08	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Face Washer	""	5ee61c5b0351c97df2d38734/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.951945	13702	13702	13702	13701	13701	13701	13701	1277	1402	1855	51092	1101	2569
